.smooth,.estimate,.se,name,x_value
s(gam_age_diag_sum),0.5648883871812388,1.1221926135206999,diag_sum,23.03030303030303
s(gam_age_diag_sum),0.5569821729430462,1.0949633242862873,diag_sum,24.949494949494948
s(gam_age_diag_sum),0.5462068574113909,1.0675319088045012,diag_sum,26.86868686868687
s(gam_age_diag_sum),0.5324031567693027,1.0399251523700985,diag_sum,28.787878787878785
s(gam_age_diag_sum),0.5154661632266336,1.0121877168650617,diag_sum,30.707070707070706
s(gam_age_diag_sum),0.49535234572646714,0.9843752263585259,diag_sum,32.62626262626262
s(gam_age_diag_sum),0.4720847768826935,0.9565472885861991,diag_sum,34.54545454545455
s(gam_age_diag_sum),0.4457562378838001,0.9287612107204017,diag_sum,36.464646464646464
s(gam_age_diag_sum),0.41652993804676,0.9010669434698974,diag_sum,38.38383838383838
s(gam_age_diag_sum),0.3846376947933583,0.8735035306539755,diag_sum,40.303030303030305
s(gam_age_diag_sum),0.3503755461110477,0.8460971068468426,diag_sum,42.22222222222222
s(gam_age_diag_sum),0.31409690270125207,0.8188603153632509,diag_sum,44.14141414141414
s(gam_age_diag_sum),0.2762034818519215,0.7917929322590775,diag_sum,46.06060606060606
s(gam_age_diag_sum),0.23713439028151967,0.7648834730616896,diag_sum,47.97979797979798
s(gam_age_diag_sum),0.19735382994093548,0.7381116001384365,diag_sum,49.898989898989896
s(gam_age_diag_sum),0.1573379805306961,0.71145120229018,diag_sum,51.81818181818181
s(gam_age_diag_sum),0.1175616632968069,0.6848740478218613,diag_sum,53.73737373737374
s(gam_age_diag_sum),0.07848540330585299,0.658353898063792,diag_sum,55.656565656565654
s(gam_age_diag_sum),0.040543480778353125,0.6318709130663653,diag_sum,57.57575757575757
s(gam_age_diag_sum),0.004133502183372932,0.6054161040892659,diag_sum,59.494949494949495
s(gam_age_diag_sum),-0.03039207114506237,0.5789955243189635,diag_sum,61.41414141414141
s(gam_age_diag_sum),-0.06273211853434711,0.5526338752956188,diag_sum,63.33333333333333
s(gam_age_diag_sum),-0.09264059934266107,0.526377266216919,diag_sum,65.25252525252525
s(gam_age_diag_sum),-0.11992780339600903,0.5002950016120459,diag_sum,67.17171717171716
s(gam_age_diag_sum),-0.14445922692224278,0.47448047244115593,diag_sum,69.0909090909091
s(gam_age_diag_sum),-0.16615232548342657,0.4490514490258536,diag_sum,71.01010101010101
s(gam_age_diag_sum),-0.18497151336332696,0.4241502697608303,diag_sum,72.92929292929293
s(gam_age_diag_sum),-0.20092186955127017,0.3999445281743285,diag_sum,74.84848484848484
s(gam_age_diag_sum),-0.21404206632980166,0.37662882096040495,diag_sum,76.76767676767676
s(gam_age_diag_sum),-0.22439706210825436,0.3544278684064004,diag_sum,78.68686868686868
s(gam_age_diag_sum),-0.23207108061214485,0.3336007882545025,diag_sum,80.60606060606061
s(gam_age_diag_sum),-0.23716134561702176,0.31444543458384916,diag_sum,82.52525252525253
s(gam_age_diag_sum),-0.23977295618623584,0.29730049166298206,diag_sum,84.44444444444444
s(gam_age_diag_sum),-0.24001517712174147,0.28254160955822133,diag_sum,86.36363636363636
s(gam_age_diag_sum),-0.237999291663722,0.2705668935897441,diag_sum,88.28282828282828
s(gam_age_diag_sum),-0.23383802776539048,0.2617677964342682,diag_sum,90.2020202020202
s(gam_age_diag_sum),-0.22764643546504015,0.2564855197259537,diag_sum,92.12121212121212
s(gam_age_diag_sum),-0.21954397076866278,0.25496066742054685,diag_sum,94.04040404040404
s(gam_age_diag_sum),-0.20965743999566322,0.2572916082750407,diag_sum,95.95959595959596
s(gam_age_diag_sum),-0.1981243854410867,0.2634180292668805,diag_sum,97.87878787878788
s(gam_age_diag_sum),-0.18509645258590252,0.2731366981817094,diag_sum,99.79797979797979
s(gam_age_diag_sum),-0.17074227555403382,0.28614188132732044,diag_sum,101.71717171717171
s(gam_age_diag_sum),-0.15524945225596717,0.3020738033606998,diag_sum,103.63636363636363
s(gam_age_diag_sum),-0.13882524818686887,0.32056002038310694,diag_sum,105.55555555555556
s(gam_age_diag_sum),-0.12169576570178886,0.34124251777757764,diag_sum,107.47474747474747
s(gam_age_diag_sum),-0.10410343595804589,0.3637909446414177,diag_sum,109.39393939393939
s(gam_age_diag_sum),-0.08630282490695207,0.3879062724561134,diag_sum,111.31313131313131
s(gam_age_diag_sum),-0.06855488290818063,0.41331966933027875,diag_sum,113.23232323232322
s(gam_age_diag_sum),-0.05111989951528322,0.43979017531374104,diag_sum,115.15151515151514
s(gam_age_diag_sum),-0.03424954087393603,0.46710316666711327,diag_sum,117.07070707070707
s(gam_age_diag_sum),-0.018178438175808866,0.4950702464203619,diag_sum,118.98989898989899
s(gam_age_diag_sum),-0.003115854239951612,0.5235302846837071,diag_sum,120.9090909090909
s(gam_age_diag_sum),0.010762022469512338,0.5523508456517229,diag_sum,122.82828282828282
s(gam_age_diag_sum),0.02331862155187014,0.5814291055604526,diag_sum,124.74747474747474
s(gam_age_diag_sum),0.03446189712625452,0.6106915032998375,diag_sum,126.66666666666666
s(gam_age_diag_sum),0.04414721213068161,0.6400916759653471,diag_sum,128.58585858585857
s(gam_age_diag_sum),0.05237793650618508,0.669606623929061,diag_sum,130.5050505050505
s(gam_age_diag_sum),0.05920363822318252,0.6992314304325391,diag_sum,132.4242424242424
s(gam_age_diag_sum),0.06471590096754744,0.7289731462127086,diag_sum,134.34343434343432
s(gam_age_diag_sum),0.06904195861632954,0.7588445809695352,diag_sum,136.26262626262627
s(gam_age_diag_sum),0.07233648355463422,0.7888586979821404,diag_sum,138.1818181818182
s(gam_age_diag_sum),0.07477199308788522,0.8190241073092143,diag_sum,140.1010101010101
s(gam_age_diag_sum),0.07652843660082695,0.8493418586093753,diag_sum,142.02020202020202
s(gam_age_diag_sum),0.07778258844041439,0.8798034331899218,diag_sum,143.93939393939394
s(gam_age_diag_sum),0.07869789251578099,0.9103896133808732,diag_sum,145.85858585858585
s(gam_age_diag_sum),0.07941538523669507,0.9410698291509606,diag_sum,147.77777777777777
s(gam_age_diag_sum),0.08004625946777841,0.9718016639630416,diag_sum,149.6969696969697
s(gam_age_diag_sum),0.08066652901034425,1.0025304166444848,diag_sum,151.6161616161616
s(gam_age_diag_sum),0.08131412058167972,1.033188894343451,diag_sum,153.53535353535352
s(gam_age_diag_sum),0.08198856363553217,1.0636978619235862,diag_sum,155.45454545454544
s(gam_age_diag_sum),0.08265327880567597,1.0939677100080478,diag_sum,157.37373737373736
s(gam_age_diag_sum),0.08324029441323641,1.1239018697422427,diag_sum,159.29292929292927
s(gam_age_diag_sum),0.08365705869705031,1.1534022840084253,diag_sum,161.21212121212122
s(gam_age_diag_sum),0.08379487392876936,1.1823768773139398,diag_sum,163.13131313131314
s(gam_age_diag_sum),0.08353836672325787,1.210748524268087,diag_sum,165.05050505050505
s(gam_age_diag_sum),0.08277533399859144,1.2384645948913073,diag_sum,166.96969696969697
s(gam_age_diag_sum),0.0814062713902337,1.265505848985113,diag_sum,168.88888888888889
s(gam_age_diag_sum),0.07935290077670767,1.2918933322566082,diag_sum,170.8080808080808
s(gam_age_diag_sum),0.07656506540462527,1.3176920365204727,diag_sum,172.72727272727272
s(gam_age_diag_sum),0.07302545542180758,1.3430104254284665,diag_sum,174.64646464646464
s(gam_age_diag_sum),0.06875174863911836,1.3679954419809155,diag_sum,176.56565656565655
s(gam_age_diag_sum),0.06379589621004418,1.3928232313538944,diag_sum,178.48484848484847
s(gam_age_diag_sum),0.05824043879017634,1.4176864204705035,diag_sum,180.4040404040404
s(gam_age_diag_sum),0.05219189323394044,1.442779275449899,diag_sum,182.3232323232323
s(gam_age_diag_sum),0.045771390370464106,1.468282304886151,diag_sum,184.24242424242425
s(gam_age_diag_sum),0.03910285852146063,1.4943478292907821,diag_sum,186.16161616161617
s(gam_age_diag_sum),0.03229912378974409,1.5210877023353238,diag_sum,188.08080808080808
s(gam_age_diag_sum),0.025446326833683718,1.5485638363953211,diag_sum,190
s(gam_age_pmax),-112.97567100829544,13.439399026519961,pmax,0
s(gam_age_pmax),-111.05399779028114,13.228594332935435,pmax,1.0101010101010102
s(gam_age_pmax),-109.13358939404885,13.01786569808897,pmax,2.0202020202020203
s(gam_age_pmax),-107.21634167647994,12.80719618822064,pmax,3.0303030303030303
s(gam_age_pmax),-105.30466490718058,12.596560806690654,pmax,4.040404040404041
s(gam_age_pmax),-103.40120036053082,12.385928442021084,pmax,5.050505050505051
s(gam_age_pmax),-101.50856338234432,12.175263974239199,pmax,6.0606060606060606
s(gam_age_pmax),-99.62911896574943,11.964530458465235,pmax,7.070707070707071
s(gam_age_pmax),-97.76479551480887,11.753691268655825,pmax,8.080808080808081
s(gam_age_pmax),-95.91694149602999,11.542712063415788,pmax,9.090909090909092
s(gam_age_pmax),-94.08622820108421,11.331562436013359,pmax,10.101010101010102
s(gam_age_pmax),-92.27260000849549,11.120217133649053,pmax,11.111111111111112
s(gam_age_pmax),-90.47527148772335,10.90865677324693,pmax,12.121212121212121
s(gam_age_pmax),-88.6927685891353,10.696868035169844,pmax,13.131313131313131
s(gam_age_pmax),-86.92300915657398,10.484843372619094,pmax,14.141414141414142
s(gam_age_pmax),-85.16341622213808,10.272580323225688,pmax,15.151515151515152
s(gam_age_pmax),-83.41105611256245,10.06008054259112,pmax,16.161616161616163
s(gam_age_pmax),-81.6627924047537,9.847348692940386,pmax,17.171717171717173
s(gam_age_pmax),-79.9154462758319,9.634391313500412,pmax,18.181818181818183
s(gam_age_pmax),-78.1659538284238,9.42121577654869,pmax,19.191919191919194
s(gam_age_pmax),-76.41151152878517,9.207829400883954,pmax,20.202020202020204
s(gam_age_pmax),-74.64970193445758,8.994238760353722,pmax,21.212121212121215
s(gam_age_pmax),-72.87859334065455,8.78044919578202,pmax,22.222222222222225
s(gam_age_pmax),-71.09680874665078,8.566464518570449,pmax,23.232323232323235
s(gam_age_pmax),-69.3035615229452,8.352286884655893,pmax,24.242424242424242
s(gam_age_pmax),-67.49865722377739,8.137916816613577,pmax,25.252525252525253
s(gam_age_pmax),-65.68246301169701,7.923353355563819,pmax,26.262626262626263
s(gam_age_pmax),-63.855848020478916,7.708594328513723,pmax,27.272727272727273
s(gam_age_pmax),-62.02009957165828,7.493636716972988,pmax,28.282828282828284
s(gam_age_pmax),-60.176821389621615,7.278477107249456,pmax,29.292929292929294
s(gam_age_pmax),-58.32782076645869,7.06311219242005,pmax,30.303030303030305
s(gam_age_pmax),-56.47499197476115,6.847539283554272,pmax,31.313131313131315
s(gam_age_pmax),-54.62020310822711,6.631756777672153,pmax,32.323232323232325
s(gam_age_pmax),-52.765192969821506,6.415764526482155,pmax,33.333333333333336
s(gam_age_pmax),-50.91148367623053,6.199564056127438,pmax,34.343434343434346
s(gam_age_pmax),-49.06031337970966,5.983158604554544,pmax,35.35353535353536
s(gam_age_pmax),-47.2125920164428,5.766552967585389,pmax,36.36363636363637
s(gam_age_pmax),-45.368881378055804,5.5497531729378435,pmax,37.37373737373738
s(gam_age_pmax),-43.529399178310676,5.332766027756805,pmax,38.38383838383839
s(gam_age_pmax),-41.6940452559081,5.115598604434982,pmax,39.3939393939394
s(gam_age_pmax),-39.862446712866564,4.8982577380706545,pmax,40.40404040404041
s(gam_age_pmax),-38.03401771665379,4.68074960595053,pmax,41.41414141414142
s(gam_age_pmax),-36.20802895318507,4.463079447020496,pmax,42.42424242424243
s(gam_age_pmax),-34.38368134318356,4.245251461908834,pmax,43.43434343434344
s(gam_age_pmax),-32.56017863685732,4.02726891751054,pmax,44.44444444444445
s(gam_age_pmax),-30.73679386649885,3.809134470202302,pmax,45.45454545454546
s(gam_age_pmax),-28.912925324791907,3.590850723040872,pmax,46.46464646464647
s(gam_age_pmax),-27.088138689189197,3.372421047836496,pmax,47.47474747474748
s(gam_age_pmax),-25.262193054717017,3.1538507350418405,pmax,48.484848484848484
s(gam_age_pmax),-23.43504988368479,2.935148586874982,pmax,49.494949494949495
s(gam_age_pmax),-21.60686514156099,2.716329152428405,pmax,50.505050505050505
s(gam_age_pmax),-19.77796607630982,2.497415943637459,pmax,51.515151515151516
s(gam_age_pmax),-17.948815134331603,2.278446227249368,pmax,52.525252525252526
s(gam_age_pmax),-16.119964323586647,2.059478492961164,pmax,53.535353535353536
s(gam_age_pmax),-14.29200388465205,1.8406047558798722,pmax,54.54545454545455
s(gam_age_pmax),-12.465509384744278,1.6219722042027878,pmax,55.55555555555556
s(gam_age_pmax),-10.640991301123202,1.4038243181873669,pmax,56.56565656565657
s(gam_age_pmax),-8.818850823210061,1.1865862481210205,pmax,57.57575757575758
s(gam_age_pmax),-6.999345011421186,0.9710621956627782,pmax,58.58585858585859
s(gam_age_pmax),-5.1825636561516815,0.7589583930725977,pmax,59.5959595959596
s(gam_age_pmax),-3.3684192462380915,0.5545418606737593,pmax,60.60606060606061
s(gam_age_pmax),-1.5566504540964767,0.37122659766452576,pmax,61.61616161616162
s(gam_age_pmax),0.2531614514120487,0.25930049657614856,pmax,62.62626262626263
s(gam_age_pmax),2.0615647723146573,0.31005687783511793,pmax,63.63636363636364
s(gam_age_pmax),3.869200415449414,0.47417476489085003,pmax,64.64646464646465
s(gam_age_pmax),5.676758666110785,0.6735741626253131,pmax,65.65656565656566
s(gam_age_pmax),7.484932933823012,0.8849182586786045,pmax,66.66666666666667
s(gam_age_pmax),9.294373816286859,1.1015286593196956,pmax,67.67676767676768
s(gam_age_pmax),11.10564669577737,1.3209761728215577,pmax,68.68686868686869
s(gam_age_pmax),12.919195723154191,1.5421978695791871,pmax,69.6969696969697
s(gam_age_pmax),14.735316492247719,1.7646660284565214,pmax,70.70707070707071
s(gam_age_pmax),16.554139008818993,1.9880946167018847,pmax,71.71717171717172
s(gam_age_pmax),18.375621769896682,2.212318270223367,pmax,72.72727272727273
s(gam_age_pmax),20.199556952210504,2.4372360497192727,pmax,73.73737373737374
s(gam_age_pmax),22.02558592394798,2.662782622484949,pmax,74.74747474747475
s(gam_age_pmax),23.853223599023426,2.8889121890559966,pmax,75.75757575757576
s(gam_age_pmax),25.681889595776724,3.1155888000016643,pmax,76.76767676767678
s(gam_age_pmax),27.510943778893857,3.3427801229298937,pmax,77.77777777777779
s(gam_age_pmax),29.33972357636414,3.5704532633583494,pmax,78.7878787878788
s(gam_age_pmax),31.167580478810017,3.798571999156142,pmax,79.7979797979798
s(gam_age_pmax),32.993913337146395,4.027095172361217,pmax,80.80808080808082
s(gam_age_pmax),34.81819645221135,4.2559761632627104,pmax,81.81818181818183
s(gam_age_pmax),36.64000096028919,4.485163424754195,pmax,82.82828282828284
s(gam_age_pmax),38.45900861551213,4.714602021460173,pmax,83.83838383838385
s(gam_age_pmax),40.27501770261521,4.94423603005859,pmax,84.84848484848486
s(gam_age_pmax),42.08794142862966,5.174011545937416,pmax,85.85858585858587
s(gam_age_pmax),43.89779968978289,5.403879938374787,pmax,86.86868686868688
s(gam_age_pmax),45.70470554673619,5.633800930486172,pmax,87.87878787878789
s(gam_age_pmax),47.508848033944815,5.8637450725661315,pmax,88.8888888888889
s(gam_age_pmax),49.31047305651136,6.093695238087452,pmax,89.89898989898991
s(gam_age_pmax),51.10986408364378,6.323646896684857,pmax,90.90909090909092
s(gam_age_pmax),52.9073241394462,6.553607090562102,pmax,91.91919191919193
s(gam_age_pmax),54.70316024081491,6.783592231888104,pmax,92.92929292929294
s(gam_age_pmax),56.497670972330894,7.0136250154374835,pmax,93.93939393939395
s(gam_age_pmax),58.291137362318814,7.243730870742383,pmax,94.94949494949496
s(gam_age_pmax),60.08381668193834,7.47393443706884,pmax,95.95959595959597
s(gam_age_pmax),61.87593828196091,7.704256521752769,pmax,96.96969696969697
s(gam_age_pmax),63.66770016011598,7.934711903413254,pmax,97.97979797979798
s(gam_age_pmax),65.45926466104095,8.165308188230837,pmax,98.98989898989899
s(gam_age_pmax),67.2507515886304,8.396045754926703,pmax,100
s(gam_age_pmin),53.51551929634658,6.4676197656881635,pmin,0
s(gam_age_pmin),51.92499964820746,6.276959540540406,pmin,0.9090909090909091
s(gam_age_pmin),50.334242323392985,6.086355794802975,pmin,1.8181818181818181
s(gam_age_pmin),48.742902035872746,5.8958048556745855,pmin,2.727272727272727
s(gam_age_pmin),47.15054198061859,5.7052994054390656,pmin,3.6363636363636362
s(gam_age_pmin),45.55668294917452,5.514829018144227,pmin,4.545454545454545
s(gam_age_pmin),43.96084818207417,5.324380874777576,pmin,5.454545454545454
s(gam_age_pmin),42.36260308619984,5.133940640937761,pmin,6.363636363636363
s(gam_age_pmin),40.76158897138876,4.943493459176379,pmin,7.2727272727272725
s(gam_age_pmin),39.157550067528476,4.753024982254618,pmin,8.181818181818182
s(gam_age_pmin),37.550353257544025,4.562522359926671,pmin,9.09090909090909
s(gam_age_pmin),35.94000018799184,4.371975093978154,pmin,10
s(gam_age_pmin),34.3266317042379,4.18137569462697,pmin,10.909090909090908
s(gam_age_pmin),32.710524810486355,3.990720101055634,pmin,11.818181818181818
s(gam_age_pmin),31.092082436184445,3.8000078611008905,pmin,12.727272727272727
s(gam_age_pmin),29.471817030571902,3.6092421138432593,pmin,13.636363636363637
s(gam_age_pmin),27.85032897638527,3.41842944495098,pmin,14.545454545454545
s(gam_age_pmin),26.2282809975026,3.2275797078174073,pmin,15.454545454545453
s(gam_age_pmin),24.60636990036942,3.036705919727905,pmin,16.363636363636363
s(gam_age_pmin),22.9852970682109,2.8458243547924313,pmin,17.272727272727273
s(gam_age_pmin),21.365739142360255,2.6549549744824663,pmin,18.18181818181818
s(gam_age_pmin),19.748320276105765,2.4641223781281756,pmin,19.09090909090909
s(gam_age_pmin),18.133587236058368,2.27335754504472,pmin,20
s(gam_age_pmin),16.521988436711958,2.082700820956461,pmin,20.90909090909091
s(gam_age_pmin),14.913857774370193,1.8922069614475185,pmin,21.818181818181817
s(gam_age_pmin),13.309404129041333,1.7019537738813988,pmin,22.727272727272727
s(gam_age_pmin),11.708706732972164,1.5120574207204023,pmin,23.636363636363637
s(gam_age_pmin),10.111716459023153,1.3227008959324442,pmin,24.545454545454543
s(gam_age_pmin),8.518262836981076,1.1341906325867905,pmin,25.454545454545453
s(gam_age_pmin),6.928066325627494,0.9470791155257127,pmin,26.363636363636363
s(gam_age_pmin),5.340755135497645,0.7624618124386653,pmin,27.272727272727273
s(gam_age_pmin),3.755885704084986,0.5828092649793603,pmin,28.18181818181818
s(gam_age_pmin),2.1729657797825483,0.4147746187815499,pmin,29.09090909090909
s(gam_age_pmin),0.5914789786561974,0.2803521255668877,pmin,30
s(gam_age_pmin),-0.9890903488397049,0.24390614924352713,pmin,30.909090909090907
s(gam_age_pmin),-2.5692330535371677,0.3389246959577568,pmin,31.818181818181817
s(gam_age_pmin),-4.149393106298632,0.4948680361337628,pmin,32.72727272727273
s(gam_age_pmin),-5.729948461314529,0.6706137064419385,pmin,33.63636363636363
s(gam_age_pmin),-7.311195601906652,0.8541154012414593,pmin,34.54545454545455
s(gam_age_pmin),-8.893338349334314,1.0413551924892483,pmin,35.45454545454545
s(gam_age_pmin),-10.47648129726438,1.230689613624249,pmin,36.36363636363636
s(gam_age_pmin),-12.060628007284638,1.4213341055295166,pmin,37.27272727272727
s(gam_age_pmin),-13.645683875481788,1.6128697833883425,pmin,38.18181818181818
s(gam_age_pmin),-15.231463367257469,1.805053890912615,pmin,39.090909090909086
s(gam_age_pmin),-16.817701126834475,1.9977369829670788,pmin,40
s(gam_age_pmin),-18.40406630230449,2.1908229136558273,pmin,40.90909090909091
s(gam_age_pmin),-19.99017933449808,2.384247868803871,pmin,41.81818181818182
s(gam_age_pmin),-21.575630381693003,2.5779686120818215,pmin,42.72727272727273
s(gam_age_pmin),-23.159998357272755,2.7719555178753588,pmin,43.63636363636363
s(gam_age_pmin),-24.74286972669048,2.966188246410357,pmin,44.54545454545455
s(gam_age_pmin),-26.32385623804535,3.1606529516613184,pmin,45.45454545454545
s(gam_age_pmin),-27.902610835712792,3.355340408803195,pmin,46.36363636363636
s(gam_age_pmin),-29.478841125048543,3.550244699510878,pmin,47.27272727272727
s(gam_age_pmin),-31.05231989882109,3.7453622314495036,pmin,48.18181818181818
s(gam_age_pmin),-32.62289239486781,3.9406909534748946,pmin,49.090909090909086
s(gam_age_pmin),-34.19048012125553,4.136229688011475,pmin,50
s(gam_age_pmin),-35.75508126407666,4.331977547625701,pmin,50.90909090909091
s(gam_age_pmin),-37.31676783704677,4.52793343712075,pmin,51.81818181818181
s(gam_age_pmin),-38.87567976976037,4.724095666312271,pmin,52.72727272727273
s(gam_age_pmin),-40.4320164991327,4.920461702454984,pmin,53.63636363636363
s(gam_age_pmin),-41.98602657411759,5.117028086629206,pmin,54.54545454545455
s(gam_age_pmin),-43.53799584484456,5.313790521371547,pmin,55.45454545454545
s(gam_age_pmin),-45.08823485284843,5.510744112918747,pmin,56.36363636363636
s(gam_age_pmin),-46.63706603951884,5.707883727398195,pmin,57.27272727272727
s(gam_age_pmin),-48.184811361105524,5.90520440208005,pmin,58.18181818181818
s(gam_age_pmin),-49.73178084352302,6.102701745028815,pmin,59.090909090909086
s(gam_age_pmin),-51.27826253285265,6.300372261183717,pmin,60
s(gam_age_pmin),-52.8245141951571,6.498213559251075,pmin,60.90909090909091
s(gam_age_pmin),-54.370757010056984,6.696224417294859,pmin,61.81818181818181
s(gam_age_pmin),-55.917171473697465,6.8944047080100175,pmin,62.72727272727273
s(gam_age_pmin),-57.46389548333085,7.092755211463527,pmin,63.63636363636363
s(gam_age_pmin),-59.01102451115323,7.29127735406927,pmin,64.54545454545455
s(gam_age_pmin),-60.55861369293256,7.489972914077533,pmin,65.45454545454545
s(gam_age_pmin),-62.10668157029681,7.688843725767234,pmin,66.36363636363636
s(gam_age_pmin),-63.65521516223389,7.887891399626436,pmin,67.27272727272727
s(gam_age_pmin),-65.20417599797717,8.087117059678235,pmin,68.18181818181817
s(gam_age_pmin),-66.75350672100755,8.286521087379239,pmin,69.0909090909091
s(gam_age_pmin),-68.30313787235072,8.48610285847012,pmin,70
s(gam_age_pmin),-69.8529944808235,8.685860466126645,pmin,70.9090909090909
s(gam_age_pmin),-71.40300213061272,8.885790439978697,pmin,71.81818181818181
s(gam_age_pmin),-72.95309220191407,9.085887494719994,pmin,72.72727272727272
s(gam_age_pmin),-74.50320605520768,9.286144354029245,pmin,73.63636363636364
s(gam_age_pmin),-76.05329802435492,9.4865517073415635,pmin,74.54545454545455
s(gam_age_pmin),-77.6033371484227,9.687098353474237,pmin,75.45454545454545
s(gam_age_pmin),-79.15330764630231,9.887771565406494,pmin,76.36363636363636
s(gam_age_pmin),-80.70320820955172,10.088557677749678,pmin,77.27272727272727
s(gam_age_pmin),-82.25305025306687,10.289442858087414,pmin,78.18181818181817
s(gam_age_pmin),-83.80285531743436,10.490413983709088,pmin,79.0909090909091
s(gam_age_pmin),-85.35265185901707,10.691459515317373,pmin,80
s(gam_age_pmin),-86.90247169182406,10.892570247244057,pmin,80.9090909090909
s(gam_age_pmin),-88.45234635523637,11.093739822918758,pmin,81.81818181818181
s(gam_age_pmin),-90.00230369950353,11.29496492852922,pmin,82.72727272727272
s(gam_age_pmin),-91.55236496474707,11.496245134988655,pmin,83.63636363636364
s(gam_age_pmin),-93.10254258860977,11.697582410864914,pmin,84.54545454545455
s(gam_age_pmin),-94.65283894975816,11.898980380307329,pmin,85.45454545454545
s(gam_age_pmin),-96.20324621539258,12.10044343934198,pmin,86.36363636363636
s(gam_age_pmin),-97.75374741831693,12.301975861734512,pmin,87.27272727272727
s(gam_age_pmin),-99.30431884707485,12.503581019211998,pmin,88.18181818181817
s(gam_age_pmin),-100.85493379473206,12.705260812544369,pmin,89.0909090909091
s(gam_age_pmin),-102.40556768166233,12.90701536751954,pmin,90
